交互设计,http://uxren.cn/,/static/webstack/images/logos/uxren.png,UX Ren,用户体验人的专业社区
交互设计,https://www.gulusucai.com/,/static/webstack/images/logos/gulusucai.png,咕噜素材,质量很高的设计素材网站（良心推荐）
UED团队,https://airbnb.design,/static/webstack/images/logos/AirbnbDesign.png,Airbnb Design,Airbnb Design
UED团队,http://facebook.design/,/static/webstack/images/logos/FacebookDesign.png,Facebook Design,Facebook Design
UED团队,https://design.google/,/static/webstack/images/logos/GoogleDesign.png,Google Design,Google Design
UED团队,http://eicodesign.com/,/static/webstack/images/logos/eico.png,eico design,数字化咨询与产品专家
UED团队,http://www.niceui.cn/,/static/webstack/images/logos/niceui.png,nice design,nicedesign奈思设计是领先的用户体验设计与互联网品牌建设公司
UED团队,http://cdc.tencent.com/,/static/webstack/images/logos/cdc.png,腾讯CDC,腾讯CDC关注于互联网视觉设计、交互设计、用户研究、前端开发。
UED团队,http://tgideas.qq.com/,/static/webstack/images/logos/tgideas.png,TGideas,TGideas隶属于腾讯公司互动娱乐业务系统的专业推广类设计团队
UED团队,https://isux.tencent.com/,/static/webstack/images/logos/isux.png,ISUX,腾讯社交用户体验设计部
UED团队,http://mxd.tencent.com/,/static/webstack/images/logos/mxd.png,MXD,腾讯MIG无线互联网事业群设计团队
UED团队,http://www.aliued.com/,/static/webstack/images/logos/aliued.png,Aliued,阿里巴巴国际UED团队
UED团队,http://www.aliued.cn/,/static/webstack/images/logos/aliuedcn.png,U一点,阿里巴巴（中国站）用户体验设计部博客U一点设计 UED团队
UED团队,http://uedc.163.com/,/static/webstack/images/logos/uedc.png,网易uedc,网易用户体验设计中心（User Experience Design Center）
UED团队,http://ued.baidu.com/,/static/webstack/images/logos/uedbaidu.png,百度用户体验中心,百度用户体验中心
UED团队,http://jdc.jd.com/,/static/webstack/images/logos/jdc.png,京东设计中心,京东设计中心
UED团队,http://eux.baidu.com/,/static/webstack/images/logos/euxbaidu.png,百度企业产品用户体验中心,百度企业产品用户体验中心
UED团队,http://ued.ctrip.com/,/static/webstack/images/logos/ctrip.png,携程设计委员会,携程设计委员会-Ctrip Design Committee
